Link,Name,Brand,DiscountedPrice,DiscountPercentage,SoldQuantity,BatteryCapacity,FrontCamera,BackCamera,GPU,ChargingPort,RAM,Resolution,ROM,ScreenSize,WarrantyDuration,Rating,NumberOfReview,Description,Platform
https://cellphones.com.vn/google-pixel-7-pro.html,Google Pixel 7 Pro,Tin đồn - Mới ra,Giá Liên Hệ,NaN,NaN,5000 mAh,"Camera siêu rộng: 10,8MP, f/2.2, 21mm, 1,22µm","Camera rộng: 50MP, f/1.9, 25mm, 1.2µm, PDAF đa hướng, Laser AF, OIS
Camera siêu rộng; 12MP, f/2.2, 1.25µm, AF
Camera tele: 48MP, f/3.5, 0,7µm, đa -directional PDAF, OIS, zoom quang 5x","(2x2,85 GHz Cortex-X1 & 2x2,35 GHz Cortex-A78 & 4x1.80 GHz Cortex-A55",NaN,8 GB,1440 x 3120 pixels,128 GB,6.7 inches,"Mới, đầy đủ phụ kiện từ nhà sản xuất",NaN,NaN,NaN,CellphoneS
https://cellphones.com.vn/samsung-galaxy-s24-ultra-1tb.html,Samsung Galaxy S24 Ultra 12GB 1TB,Samsung,44.490.000đ,NaN,NaN,5.000mAh,"12 MP, f/2.2","Camera chính: 200MP, Laser AF, OIS
Camera: 50MP, PDAF, OIS, zoom quang học 5x
Camera tele: 10MP
Camera góc siêu rộng: 12 MP, f/2.2, 13mm, 120˚","3.39GHz,3.1GHz,2.9GHz,2.2GHz",NaN,12 GB,1440 x 3120 pixels,1 TB,6.8 inches,"Mới, đầy đủ phụ kiện từ nhà sản xuất",4.7/5,3 đánh giá,"Mở khoá giới hạn tiềm năng với AI - Hỗ trợ phiên dịch cuộc gọi, khoanh vùng tìm kiếm, Trợ lí Note và chình sửa anh
Tuyệt tác thiết kế bền bỉ và hoàn hảo - Vỏ ngoài bằng titan mới cùng màu sắc lấy cảm hứng từ chất liệu đá tự nhiên
Tích hợp S-Pen cực nhạy - Thoải mát viết, chạm thật chính xác trên màn hình cùng nhiều tính năng tiện ích
Nắm trong tay trọn bộ chi tiết chân thực nhất - Camera 200MP hỗ trợ khả năng xử lý AI cải thiện độ nét và tông màu",CellphoneS
https://cellphones.com.vn/tecno-pova-5.html,TECNO POVA 5 8GB 128GB,Tecno,3.690.000đ,Giảm 18%,NaN,6000mAh,"8 MP, f/2.0","Camera góc rộng: 50 MP, f/1.66, PDAF
Camera chiều sâu: f/2.0",2x2.2 GHz Cortex-A76 & 6x2.0 GHz Cortex-A55,NaN,8 GB,1080x2460 pixels,128 GB,6.78 inches,"Mới, đầy đủ phụ kiện từ nhà sản xuất",4.8/5,33 đánh giá,"Thiết kế mạnh mẽ, lạ mắt với mặt lưng phẳng đi kèm các họa tiết độc đáo.
Dung lượng pin cao 6000mAh - Sẵn sàng cho bạn chiến các tựa game mà không bị gián đoạn.
Màn hình 6.78 inches, hỗ trợ độ phân giải 1080 x 2460 pixel - Chất lượng hình ảnh mượt mà, sắc nét.
Chip xử lý Helio G99 (6nm) - Cung cấp sức mạnh giúp bạn đáp ứng tốt mọi tác vụ.",CellphoneS
https://cellphones.com.vn/samsung-galaxy-a23.html,Samsung Galaxy A23 4G,Samsung,3.600.000đ,Giảm 37%,NaN,5.000 mAh,"8MP, f/2.2",50MP + 5MP + 2MP + 2MP,4 nhân 2.4 GHz & 4 nhân 1.9 GHz,NaN,4 GB,1080 x 2408 pixels,128 GB,6.6 inches,"Hàng mới, nguyên seal, đã kích hoạt vào 15/7/2023",4.8/5,8 đánh giá,"Nâng cao trải nghiệm với màn hình chất lượng - Màn hình LCD 6.6 inch Full HD+
Hiệu năng ấn tượng mạnh mẽ - Snapdragon 680 (SM6225), RAM dung lượng 4GB
Cụm 4 camera siêu chất cho hình ảnh chất lượng - Cảm biến chính lên đến 50MP, đa dạng chế độ chụp
Pin dung lượng 5000mAh, sạc nhanh ấn tượng - 5.000 mAh, sạc nhanh 25W",CellphoneS
https://cellphones.com.vn/infinix-note-30.html,Infinix Note 30 4G 8GB 256GB,Điện thoại Infinix,3.590.000đ,Giảm 23%,NaN,5.000 mAh,"16MP, F2.0","Camera chính: 64MP, F/1.69
Camera AI: F/2.0
Camera phụ: 2MP, F/2.4",Octa-core (2x2.2 GHz Cortex-A76 & 6x2.0 GHz Cortex-A55),NaN,8GB + Mở rộng 8GB,1080x2460 pixels,256 GB,6.78 inches,"Mới, đầy đủ phụ kiện từ nhà sản xuất",4.9/5,28 đánh giá,"Tha hồ trải nghiệm cả ngày dài nhờ vào viên pin dung lượng lớn lên đến 5.000 mAh
Trải nghiệm mượt mà không bao giờ ngừng với tốc độ làm mới 120Hz.
Camera chính 64MP giúp bạn ghi lại những khoảnh khắc đẹp trong cuộc sống.
Thiết kế mỏng, nhẹ, trải nghiệm cầm nắm chân thật.",CellphoneS
https://cellphones.com.vn/xiaomi-redmi-note-12-8gb-128gb.html,Xiaomi Redmi Note 12 8GB 128GB,Xiaomi,4.290.000đ,Giảm 26%,NaN,5000mAh,"13MP, f/2.45","Camera chính: 50MP, f/1.8
Camera góc rộng: 8MP, f/2.2, 120°
Camera Macro: 2MP, f/2.4",2X Cortex-A78 @ 2.0GHz ; 6X Cortex-A55 @ 1.8GHz,NaN,8 GB,1080 x 2400 pixels (FullHD+),128 GB,6.67 inches,"Mới, đầy đủ phụ kiện từ nhà sản xuất",4.9/5,57 đánh giá,"Trải nghiệm hình ảnh mượt mà và liền mạch nhờ tốc độ làm mới cao 120Hz.
Hiệu năng vượt trội và được tăng cường với chip xử lý Snapdragon® 685 6nm mạnh mẽ.
Năng lượng cho cả ngày dài nhờ vào viên pin lên đến 5000mAh đi kèm sạc nhanh 33W
Bắt trọn mọi khoảnh khắc của bạn với bộ 3 camera 50MP.",CellphoneS
https://cellphones.com.vn/dien-thoai-infinix-note-40-pro.html,Infinix Note 40 Pro 8GB 256GB,Chuẩn NFC,5.790.000đ,Giảm 3%,NaN,5000 mAh,"32MP, f/2.2, FF","108MP, f/1.75, 1/1.67""OIS
2MP, f/2.4
2MP, f/2.4",2x2.2 GHz Cortex-A76 & 6x2.0 GHz Cortex-A55,NaN,8 GB,1080 x 2436 pixels,256 GB,6.78 inches,"Mới, đầy đủ phụ kiện từ nhà sản xuất",4.8/5,17 đánh giá,"Màn hình AMOLED 6.78 inch cho trải nghiệm hình ảnh sống động, rực rỡ và mượt mà.
CPU MediaTek Helio G99 8 nhân, 8GB RAM LPDDR4X và 256GB ROM cho khả năng xử lý đa nhiệm mượt mà, chơi game cấu hình cao và làm việc đồ họa chuyên nghiệp.
Camera sau 108MP AI - Chụp ảnh chuyên nghiệp, sắc nét và ấn tượng.
Sử dụng thoải mái cả ngày dài với pin dung lượng lớn 5000mAh cho bạn sạc đầy pin nhanh chóng để tiếp tục sử dụng.",CellphoneS
https://cellphones.com.vn/xiaomi-redmi-note-12-pro-4g.html,Xiaomi Redmi Note 12 Pro 4G 8GB 256GB,Xiaomi,5.690.000đ,Giảm 29%,NaN,5000mAh,"16MP, f/2.45","Camera chính: 108MP, f/1.9, 1/1.52""
Camera góc siêu rộng: 8MP, f/2.2, FOV 120°
Camera cận cảnh: 2MP, f/2.4
Camera chiều sâu: 2MP, f/2.4",2 nhân 2.2 GHz & 6 nhân 1.8 GHz,NaN,8 GB,1080 x 2400 pixels (FullHD+),256 GB,6.67 inches,"Mới, đầy đủ phụ kiện từ nhà sản xuất",4.5/5,17 đánh giá,"Màn hình 6.67 inch và tấm nền AMOLED mang đến không gian hiển thị hình ảnh đẹp mắt
Vi xử lý  Snapdragon® 732G kết hợp chip đồ hoạ Adreno 618 giúp chiến game mượt mà
Thoả niềm đam mê nhiếp ảnh cùng hệ thống 3 camera với ống kính chính lên đến 108MP
Viên pin dung lượng 5000 mAh cho khả năng hoạt động cả ngày dài ở các tác vụ cơ bản",CellphoneS
https://cellphones.com.vn/xiaomi-redmi-note-11-128gb.html,Xiaomi Redmi Note 11 128GB,Xiaomi,4.090.000đ,Giảm 18%,NaN,Li-Po 5000 mAh,"13 MP, f/2.5","Camera góc rộng: 50 MP, f/1.8, PDAF
Camera góc siêu rộng: 8 MP, f/2, 2FOV 118°
Camera macro: 2MP, f/2.4
Camera chân dung: 2MP, f/2.4",2.4 GHz,NaN,4 GB,1080 x 2400 pixels (FullHD+),128 GB,6.43 inches,"Mới, đầy đủ phụ kiện từ nhà sản xuất",4.6/5,44 đánh giá,"Nâng cao trải nghiệm thị giác - Màn hình AMOLED 6.43"" Full HD+, công nghệ DotDisplay
Hiệu năng ấn tượng - Snapdragon 680 8 nhân cùng RAM 4GB, bộ nhớ 128GB
Chinh phục mọi khoảnh khắc - Cụm 4 camera 50MP, nhiều chế độ chụp tiện ích
Thoải mái sử dụng không lắng lo - Viên pin 5000 mAh, sạc nhanh 33 W",CellphoneS
https://cellphones.com.vn/samsung-galaxy-s21-ultra.html,Samsung Galaxy S21 Ultra 5G,Samsung,30.990.000đ,NaN,NaN,5000 mAh,"40 MP, f/2.2","Ống kính chính góc rộng: 108MP, f/1.8
Ống kính zoom tiềm vọng: 10MP, zoom quang 10x
Cảm biến tele: 10MP, zoom quang 3x
Cảm biến siêu rộng: 12MP, f/2.2
Cảm biến Laser AF","1 nhân 2.9 GHz, 3 nhân 2.8 GHz & 4 nhân 2.2 GHz",NaN,12 GB,1440 x 3200 pixels (QHD+),128 GB,6.8 inches,"Mới, đầy đủ phụ kiện từ nhà sản xuất",4.8/5,13 đánh giá,"Giải trí đỉnh cao - Màn hình AMOLED 6.8 inch, độ phân giải 2K, tần số quét cao 120Hz
Chụp ảnh, quay video siêu nét - 4 camera mạnh mẽ, quay phim 8K, quay phim siêu chống rung.
Tốc độ vượt trội, chơi game đỉnh cao - Exynos 2100 8 nhân 5nm, RAM 8GB, bộ nhớ tốc độ cao UFS 3.1
Trải nghiệm thả ga - Pin 5000mAh, hỗ trợ sạc nhanh lên đến 25W, công nghệ pin thông minh",CellphoneS
https://cellphones.com.vn/samsung-galaxy-m14.html,Samsung Galaxy M14 5G 4GB 128GB,Samsung,4.490.000đ,Giảm 15%,NaN,6.000 mAh,"13 MP, f/2.0","Camera góc rộng: 50MP, f/1.8, PDAF
Camera macro: 2 MP, f/2.4
Camera đo độ sâu: 2 MP, f/2.4",2x2.4 GHz Cortex-A78 & 6x2.0 GHz Cortex-A55,NaN,4 GB,1080 x 2408 pixels,128 GB,6.6 inches,"Mới, đầy đủ phụ kiện từ nhà sản xuất",4.8/5,26 đánh giá,"Kiểu dáng hiện đại cùng nhiều lựa chọn về màu sắc giúp phù hợp với nhiều người
Không gian hiển thị rộng lớn với màn hình 6.6 inch cùng tấm nền LCD thế hệ mới
Chip Exynos 1330 độc quyền cùng RAM 4 GB và kết nối 5G giúp xử lý nhanh và ổn định các tác vụ thông dụng
Vô tư trải nghiệm cả ngày dài với viên pin dung lượng siêu khủng đến 6000 mAh",CellphoneS
https://cellphones.com.vn/nubia-redmagic-8s-pro.html,Nubia RedMagic 8S Pro 5G 12GB 256GB,Nubia,18.990.000đ,Giảm 5%,NaN,6000 mAh,"16 MP, f/2.0","Camera góc rộng:50 MP, f/1.9, PDAF
Camera góc siêu rộng: 8 MP, f/2.2, 120˚
Camera Macro: 2 MP, f/2.4",1 x 3.00GHz Cortex-X2 3 x 2.50 GHz Cortex-A710 4 x 1.80 GHz Cortex-A510,NaN,12 GB,1116 x 2480 pixels,256 GB,6.8 inches,"Mới, đầy đủ phụ kiện từ nhà sản xuất",5.0/5,2 đánh giá,"Cấu hình mạnh mẽ với Snapdragon 8 Gen 2 - Sẵn sàng chiến các thể loại game mà không lo giật lag.
Thiết kế sang trọng, hiện đại cùng những đường nét trang trí thể hiện đúng tính chất của chiếc một chiếc gaming.
Tấm nền AMOLED với kích thước 6.8 inch, độ phân giải Full HD+ - Tạo hình ảnh sắc nét, độ chuẩn màu cao.
Dung lượng pin lớn 6000 mAh - Đáp ứng tốt nhu cầu sử dụng cả ngày dài.",CellphoneS
https://cellphones.com.vn/samsung-galaxy-s23-plus.html,Samsung Galaxy S23 Plus 8GB 256GB,Samsung,19.990.000đ,Giảm 26%,NaN,4700 mAh,"12MP, f/2.2","Camera chính góc rộng: 50 MP, f/1.8, Dual Pixel PDAF, OIS
Camera tele: 10 MP, f/2, 3x optical zoom
Camera góc siêu rộng:12 MP, f/2.2",1x3.2 GHz Cortex-X3 & 2x2.8 GHz Cortex-A715 & 2x2.8 GHz Cortex-A710 & 3x2.0 GHz Cortex-A510,NaN,8 GB,1080 x 2340 pixels (FullHD+),256 GB,6.6 inches,"Mới, đầy đủ phụ kiện từ nhà sản xuất",5.0/5,2 đánh giá,"Galaxy AI tiện ích - Khoanh vùng search đa năng, là trợ lý chỉnh ảnh, chat thông minh, phiên dịch trực tiếp
Bắt trọn khoảnh khắc đêm - Camera lên đến 50MP, zoom xa rõ nét, vi xử lí AI, công nghệ ảnh siêu chi tiết
Hiệu năng vượt trội - Snapdragon 8 Gen 2 8 nhân mạnh mẽ, RAM 8GB
Thời gian sử dụng không giới hạn - Pin 4700mAh sử dụng, sạc nhanh, tối ưu hoá thời gian sử dụng
Thiết kế bền bỉ, thân thiện - Màu sắc lấy cảm hứng từ thiên nhiên, chất liệu kính và lớp phim phủ PET tái chế",CellphoneS
https://cellphones.com.vn/xiaomi-redmi-note-12-pro-56074.html,Xiaomi Redmi Note 12 Pro 4G,Tin đồn - Mới ra,Giá Liên Hệ,NaN,NaN,5000 mAh,"Camera góc rộng: 16 MP, 1/3.06"", 1.0µm","Camera góc rộng: 50MP, f/1.9, 24mm, 1/1.56"", 1.0µm, PDAF, OIS
Camera góc siêu rộng: 8 MP, f/1.9, 119˚, 1/4"", 1.12µm
Camera macro: 2 MP, f/2.4","2x2,6 GHz Cortex-A78 & 6x2,0 GHz Cortex-A55",NaN,6 GB,1080 x 2400 pixels (FullHD+),128 GB,6.66 inches,"Mới, đầy đủ phụ kiện từ nhà sản xuất",NaN,NaN,NaN,CellphoneS
https://cellphones.com.vn/dien-thoai-realme-c67.html,realme C67 8GB 128GB,realme,4.290.000đ,Giảm 19%,NaN,5000 mAh,"8 MP, f/2.05","Camera AI: 108MP, f/1.8
2MP, f/2.4",2.8 GHz,NaN,8 GB,1080 x 2400 pixels (FullHD+),128 GB,6.72 inches,"Mới, đầy đủ phụ kiện từ nhà sản xuất",4.9/5,16 đánh giá,"Tích hợp mở khóa vân tay cạnh viền, giúp người dùng trải nghiệm sự thuận tiện và an toàn.
Màn hình Full HD+ - Mang đến một trải nghiệm xem ảnh và video với chi tiết tuyệt vời.
Tần số quét 90 Hz mang lại trải nghiệm mượt mà, hạn chế hiện tượng giật lag.
Trang bị pin 5000mAh đi cùng sạc nhanh 33 W giúp bạn thoải mái sử dụng điện thoại suốt ngày dài.",CellphoneS
https://cellphones.com.vn/dien-thoai-nubia-red-magic-9-pro.html,Nubia Red Magic 9 Pro,Nubia,Giá Liên Hệ,NaN,NaN,6500 mAh,"Camera góc rộng: 16 MP, f/2.0,, 1.12µm, under display","Camera góc rộng: 50 MP, 1/1.57"", 1.0µm, PDAF, OIS
Camera siêu góc rộng: 50 MP, 1/2.76"", 0.64µm
Camera macro:2 MP, f/2.4",1x3.3 GHz Cortex-X4 & 5x3.2 GHz Cortex-A720 & 2x2.3 GHz Cortex-A520,NaN,8 GB,1116 x 2480 pixels,256 GB,6.8 inches,"Mới, đầy đủ phụ kiện từ nhà sản xuất",5.0/5,2 đánh giá,NaN,CellphoneS
https://cellphones.com.vn/realme-c53.html,realme C53 8GB 256GB,realme,3.750.000đ,Giảm 22%,NaN,5000 mAh,8MP,Camera chính: 50MP,"12nm, lên tới 1.82GHz",NaN,8GB + Mở rộng 8GB,720 x 1600 pixel,256 GB,6.74 inches,"Mới, đầy đủ phụ kiện từ nhà sản xuất",5.0/5,4 đánh giá,"Màn hình IPS LCD giúp chất lượng hiển thị tốt hơn và có khả năng tái tạo 16.7 triệu màu.
Hệ thống chụp hình được tối ưu sâu với camera AI 50MP với nhiều chế độ chụp hình phong phú.
Chip Tiger T612 với 2 lõi Cortex-A75 1,8GHz và 6 lõi Cortex A55 1.8GHz đảm bảo một hiệu năng ổn định và mang tới trải nghiệm giải trí trọn vẹn.",CellphoneS
https://cellphones.com.vn/iphone-15-pro-max-1tb.html,iPhone 15 Pro Max 1TB | Chính hãng VN/A,Apple,34.990.000đ,Giảm 26%,NaN,4422 mAh,"12MP, ƒ/1.9","Camera chính: 48MP, 24 mm, ƒ/1.78,
Camera góc siêu rộng: 12 MP, 13 mm, ƒ/2.2
Camera Tele 5x: 12 MP, 120 mm, ƒ/2.8",CPU 6 lõi mới với 2 lõi hiệu năng và 4 lõi hiệu suất,NaN,8 GB,2796 x 1290-pixel,1 TB,6.7 inches,"Máy mới 100% , chính hãng Apple Việt Nam.
CellphoneS hiện là đại lý bán lẻ uỷ quyền iPhone chính hãng VN/A của Apple Việt Nam",4.7/5,6 đánh giá,"Thiết kế khung viền từ titan chuẩn hàng không vũ trụ - Cực nhẹ, bền cùng viền cạnh mỏng cầm nắm thoải mái
Hiệu năng Pro chiến game thả ga - Chip A17 Pro mang lại hiệu năng đồ họa vô cùng sống động và chân thực
Thoả sức sáng tạo và quay phim chuyên nghiệp - Cụm 3 camera sau đến 48MP và nhiều chế độ tiên tiến
Nút tác vụ mới giúp nhanh chóng kích hoạt tính năng yêu thích của bạn",CellphoneS
https://cellphones.com.vn/xiaomi-redmi-note-12s.html,Xiaomi Redmi Note 12S,Xiaomi,4.990.000đ,Giảm 25%,NaN,5000 mAh,"16MP, f/2.45","Camera chính: 108MP, f/1.89
Camera góc siêu rộng: 8MP, f/2.2, FOV 118°
Camera cận cảnh: 2MP, f/2.4","8 nhân, tốc độ lên đến 2.05GHz",NaN,8 GB,1080 x 2400 pixels (FullHD+),256 GB,6.43 inches,"Mới, đầy đủ phụ kiện từ nhà sản xuất",4.8/5,6 đánh giá,"Thiết kế tinh tế, thu hút ánh nhìn - Sở hữu thiết kế cụm camera cải tiến cùng màu sắc thời thượng làm hài lòng bất kì ai
Trọn vẹn từng thước phim - Màn hình 6.43inch cùng tấm nền AMOLED, tần số quét 90 Hz cho mọi khung hình trở nên sống động màu sắc
Camera đỉnh không cần chỉnh - Cụm 3 camera với cảm biến chính AI đạt độ phân giải 108 MP
Hiệu năng ổ định, pin dùng dài lâu - Trang bị chip Mediatek Helio G96 cùng 5000 mAh và khả năng sạc nhanh 33 W",CellphoneS
https://cellphones.com.vn/samsung-galaxy-z-flip-5-256gb.html,Samsung Galaxy Z Flip5 256GB,Samsung,25.990.000đ,NaN,NaN,3700 mAh,"10MP, F2.4, 1.22μm","Camera siêu rộng: 12MP, F2.2, 123°, 1.12 μm, FF
Camera chính: 12MP, F1.8, Dual Pixel, 1.8μm, OIS","1 nhân 3.36 GHz, 4 nhân 2.8 GHz & 3 nhân 2 GHz",NaN,8 GB,1080 x 2640 pixels,256 GB,6.7 inches,"Mới, đầy đủ phụ kiện từ nhà sản xuất",4.5/5,4 đánh giá,"Galaxy AI tiện ích - Khoanh vùng search đa năng, là trợ lý chỉnh ảnh, trợ lý chat thông minh, phiên dịch trực tiếp
Thần thái nổi bật, cân mọi phong cách- Lấy cảm hứng từ thiên nhiên với màu sắc thời thượng, xu hướng
Thiết kế thu hút ánh nhìn - Gập không kẽ hỡ, dẫn đầu công nghệ bản lề Flex
Tuyệt tác selfie thoả sức sáng tạo - Camera sau hỗ trợ AI xử lí cực sắc nét ngay cả trên màn hình ngoài
Bền bỉ bất chấp mọi tình huống - Đạt chuẩn kháng bụi và nước IPX8 cùng chất liệu nhôm Armor Aluminum giúp hạn chế cong và xước",CellphoneS
https://cellphones.com.vn/samsung-galaxy-z-fold-3.html,Samsung Galaxy Z Fold3 5G 256GB,Samsung,41.990.000đ,NaN,NaN,4400 mAh,"Camera ẩn dưới màn hình: 4MP, f/1.8","Camera góc rộng: 12 MP, f/1.8, Dual Pixel PDAF, OIS
Camera tele: 12 MP, f/2.4, PDAF, OIS, 2x Zoom quang học
Camera góc siêu rộng: 12 MP, f/2.2
Camera màn hình phụ: 10MP, f/2.2","1 nhân 2.84 GHz, 3 nhân 2.4 GHz & 4 nhân 1.8 GHz",NaN,12 GB,1768 x 2208 Pixels,256 GB,7.6 inches,"Mới, đầy đủ phụ kiện từ nhà sản xuất",4.9/5,16 đánh giá,"Thiết kế độc đáo tiện lợi, khẳng định đẳng cấp - Thiết kế gập mở, chất liệu cao cấp, bản lề chắc chắn
Màn hình kép ấn tượng - Màn hình chính 7.6"" và màn hình phụ: 6.23"", 120Hz chuyển động mượt mà
Hệ thống camera siêu ấn tượng - Bộ 3 ống kính camera 12MP, camera selfie ẩn dưới màn hình
Hiệu năng ấn tượng, làm chủ tốc độ - Snapdragon 888 kết hợp RAM 12GB, hỗ trợ 5G
",CellphoneS
https://cellphones.com.vn/samsung-galaxy-z-fold-5-256gb.html,Samsung Galaxy Z Fold5 12GB 256GB,Samsung,27.990.000đ,Giảm 32%,NaN,4.400 mAh,"Camera bên ngoài:10 MP, f/2.2
Camera bên trong: 4 MP, F1.8","Camera siêu rộng: 12MP F2.2, 123°, 1.12μm
Camera góc rộng: 50MP, F1.8, Dual Pixel AF, OIS, 2.0μm
Camera Tele: 10 MP, F2.4, PDAF, OIS, 1.0μm, zoom 3X, zoom kỹ thuật số 30X","1 nhân 3.36 GHz, 4 nhân 2.8 GHz & 3 nhân 2 GHz",NaN,12 GB,2176 x 1812 pixels (QXGA+),256 GB,7.6 inches,"Mới, đầy đủ phụ kiện từ nhà sản xuất",NaN,NaN,"Galaxy AI tiện ích - Khoanh vùng search đa năng, là trợ lý chỉnh ảnh, trợ lý note thông minh, phiên dịch trực tiếp
Thiết kế tinh tế với nếp gấp vô hình - Cải tiến nếp gấp thẩm mĩ hơn và gập không kẽ hở
Bền bỉ bất chấp mọi tình huống - Đạt chuẩn kháng bụi và nước IPX8 cùng chất liệu nhôm Armor Aluminum giúp hạn chế cong và xước
Mở ra không gian giải trí cực đại với màn hình trong 7.6"""" cùng bản lề Flex dẫn đầu công nghệ
Thoải mái sáng tạo mọi lúc - Bút Spen tiện dụng giúp bạn phác hoạ và ghi chép không cần đến sổ tay
Hiệu năng cân mọi tác vụ - Snapdragon® 8 Gen 2 for Galaxy xử lí mượt mà, đa nhiệm mượt mà",CellphoneS
