ID,Link,Name,DiscountedPrice,DiscountedPercent,Brand,Rating,NumberOfReview,Description,WarrantyDuration,Card,CPU,RAM,Storage,Battery,Screen_size,Operating_System,Resolution,Ports
327872,https://www.thegioididong.com/laptop/asus-fa507nur-r7-lp057w,Laptop Asus TUF Gaming A15 FA507NUR R7 7435HS/16GB/512GB/6GB RTX4050/144Hz/Win11 (LP057W),24690000.0,-13%,Asus,5,1 đánh giá,"Laptop Asus Gaming TUF A15 FA507NUR R7 7435HS (LP057W) không chỉ thu hút game thủ bởi vẻ ngoài hầm hố, mạnh mẽ mà còn chinh phục bởi cấu hình vượt trội. Sức mạnh được cung cấp bởi bộ vi xử lý AMD hiệu năng cao cùng card đồ họa RTX 40 series, kết hợp cùng các công nghệ hiện đại, chiếc laptop này thành cỗ máy chiến game thực thụ, mang đến cho bạn những trải nghiệm vô cùng hấp dẫn.",Bảo hành chính hãng laptop 2 năm tại các trung tâm bảo hành hãng Xem địa chỉ bảo hành,AMD Ryzen 7 - 7435HS,3.1GHz,4800 MHz,"512 GB SSD NVMe PCIe Gen 4 (Có thể tháo ra, lắp thanh khác tối đa 2 TB)","4-cell, 90Wh",15.6,Windows 11 Home SL,Full HD (1920 x 1080),"Jack tai nghe 3.5 mm
1 x USB 3.2 Gen 2 Type-C (hỗ trợ DisplayPort, Power delivery, G-SYNC)
2 x USB 3.2
HDMI
1 x USB Type-C USB 4 (hỗ trợ DisplayPort)
LAN (RJ45)"
330075,https://www.thegioididong.com/laptop/dell-inspiron-15-3520-i5-n3520-i5u085w11slu,Laptop Dell Inspiron 15 3520 i5 1235U/8GB/512GB/120Hz/OfficeHS/Win11 (N3520-i5U085W11SLU),14490000.0,-7%,Dell,5,,"Laptop Dell Inspiron 15 3520 i5 1235U (N3520-i5U085W11SLU) là lựa chọn hoàn hảo, kết hợp hiệu năng ổn định, thiết kế hiện đại và mức giá phù hợp với ngân sách của hầu hết người dùng. Chiếc laptop này không chỉ đáp ứng tốt nhu cầu công việc mà còn hỗ trợ giải trí đa phương tiện một cách mượt mà.",Bảo hành chính hãng laptop 1 năm tại các trung tâm bảo hành hãng Xem địa chỉ bảo hành,NaN,NaN,2666 MHz,"512 GB SSD NVMe PCIe
Hỗ trợ khe cắm HDD SATA (nâng cấp tối đa 2 TB)","3-cell, 41Wh",15.6,Windows 11 Home SL + Office Home & Student 2021 vĩnh viễn,Full HD (1920 x 1080),"1 x USB 2.0
Jack tai nghe 3.5 mm
2 x USB 3.2
HDMI"
334450,https://www.thegioididong.com/laptop/lenovo-ideapad-slim-3-16irh10-i5-83k20003vn,Laptop Lenovo Ideapad Slim 3 16IRH10 i5 13420H/24GB/512GB/Win11 (83K20003VN),17490000.0,NaN,Lenovo,4.9,,NaN,Bảo hành chính hãng laptop 2 năm tại các trung tâm bảo hành hãng Xem địa chỉ bảo hành,NaN,NaN,4800 MHz,"512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 1 TB)",60 Wh,NaN,Windows 11 Home SL,NaN,"USB Type-C (hỗ trợ truyền dữ liệu, Power Delivery 3.0 và DisplayPort 1.2)
2 x USB 3.2
HDMI
1 x Headphone/microphone combo"
331506,https://www.thegioididong.com/laptop/hp-envy-x360-14-fc0162tu-ultra-5-ay8x1pa,Laptop HP Envy x360 14 fc0162TU Ultra 5 125U/16GB/512GB/OfficeHS/Win11 (AY8X1PA),27490000.0,-8%,HP,4.9,1 đánh giá,"Laptop HP Envy x360 14 fc0162TU Ultra 5 125U (AY8X1PA) độc đáo với tính năng gập mở 360 độ hiện đại, thiết kế thanh mảnh sang trọng, hiệu năng mạnh mẽ từ vi xử lý Intel Core Ultra 5 125U, cùng màn hình OLED 2.8K sống động. HP Envy x360 14 được tối ưu hóa để đồng hành cùng bạn trong mọi công việc và khoảnh khắc sáng tạo, là lựa chọn hoàn hảo mà bất kì ai cũng sẽ ""thích mê"".",Bảo hành chính hãng laptop 1 năm tại các trung tâm bảo hành hãng Xem địa chỉ bảo hành,Intel Core Ultra 5 Meteor Lake - 125U,1.3GHz,6400 MHz,"512 GB SSD NVMe PCIe Gen 4 (Có thể tháo ra, lắp thanh khác tối đa 2 TB)","3-cell Li-ion, 59 Wh",14,Windows 11 Home SL + Office Home & Student 2021 vĩnh viễn,2.8K (2880 x 1800) - OLED,"2 x USB Type-A
HDMI
1 x USB Type-C (USB Power Delivery, DisplayPort 2.1)
1 x Thunderbolt 4 with USB Type-C (hỗ trợ USB Power Delivery, DisplayPort 2.1)
1 x Headphone/microphone combo"
322100,https://www.thegioididong.com/laptop/msi-gaming-sword-16-hx-b14vfkg-i7-045vn,Laptop MSI Gaming Sword 16 HX B14VFKG i7 14700HX/16GB/1TB/8GB RTX4060/240Hz/Win11 (045VN),35590000.0,-11%,MSI,5,2 đánh giá,"MSI Gaming Sword 16 HX B14VFKG i7 14700HX (045VN) là laptop gaming mạnh mẽ, được thiết kế dành cho game thủ và người dùng chuyên nghiệp đang tìm kiếm một cỗ máy chiến game đỉnh cao và khả năng xử lý tác vụ nặng mượt mà. Với hiệu năng vượt trội, thiết kế đậm chất gaming và màn hình sắc nét, chiếc laptop MSI Gaming Sword 16 HX B14VFKG i7 14700HX (045VN) hứa hẹn mang đến những trải nghiệm tuyệt vời, xứng đáng là người bạn đồng hành tin cậy trên mọi chiến trường ảo và trong công việc.",Bảo hành chính hãng laptop 2 năm tại các trung tâm bảo hành hãng Xem địa chỉ bảo hành,Intel Core i7 Raptor Lake - 14700HX,2.1GHz,5600 MHz,1 TB SSD NVMe PCIe Gen 4,"4-cell, 65Wh",16,Windows 11 Home SL,QHD+ (2560 x 1600),"Jack tai nghe 3.5 mm
3 x USB 3.2
HDMI
1 x USB Type-C (hỗ trợ USB 3.2, DisplayPort)
LAN (RJ45)"
336967,https://www.thegioididong.com/laptop/acer-aspire-lite-15-al15-71p-517d-i5-nxj7ksv001,Laptop Acer Aspire Lite 15 AL15 71P 517D i5 12450H/16GB/512GB/Win11 (NX.J7KSV.001),14090000.0,NaN,Acer,4.9,,"Laptop Acer Aspire Lite 15 AL15 71P 517D i5 12450H (NX.J7KSV.001) là chiếc laptop lý tưởng cho học sinh, sinh viên và nhân viên văn phòng, nổi bật với hiệu năng ổn định và thiết kế thanh lịch. Chiếc máy này hứa hẹn mang đến trải nghiệm làm việc và học tập hiệu quả với mức giá vô cùng hợp lý.",Bảo hành chính hãng laptop 1 năm tại các trung tâm bảo hành hãng Xem địa chỉ bảo hành,Intel Core i5 Alder Lake - 12450H,2GHz,4800 MHz,"512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 2 TB)","3-cell Li-ion, 58 Wh",15.6,Windows 11 Home SL,Full HD (1920 x 1080),"Jack tai nghe 3.5 mm
3 x USB 3.2
HDMI
1 x USB Type-C (hỗ trợ USB 3.2, DisplayPort)"
328949,https://www.thegioididong.com/laptop/asus-vivobook-15-oled-a1505va-i5-ma467w,Laptop Asus Vivobook 15 OLED A1505VA i5 13500H/16GB/512GB/120Hz/Win11 (MA467W),18190000.0,-13%,Asus,5,3 đánh giá,"Laptop Asus Vivobook 15 OLED A1505VA i5 13500H (MA467W) là lựa chọn đáng tin cậy cho những ai cần một laptop mạnh mẽ với thiết kế tinh tế và công nghệ tiên tiến. Được trang bị bộ vi xử lý Intel Core i5 dòng H, sản phẩm này không chỉ tối ưu hóa hiệu suất làm việc mà còn mang lại trải nghiệm tuyệt vời cho các nhu cầu cho một số công việc liên quan tới đồ họa, kỹ thuật cho đến giải trí đa phương tiện.",Bảo hành chính hãng laptop 2 năm tại các trung tâm bảo hành hãng Xem địa chỉ bảo hành,Intel Core i5 Raptor Lake - 13500H,2.6GHz,3200 MHz,512 GB SSD NVMe PCIe,"3-cell, 50Wh",15.6,Windows 11 Home SL,2.8K (2880 x 1620) - OLED,"1 x USB 2.0
Jack tai nghe 3.5 mm
2 x USB 3.2
HDMI
1 x USB Type-C (chỉ hỗ trợ Power Delivery)"
325953,https://www.thegioididong.com/laptop/dell-inspiron-14-5440-core-7-7fn5j,Laptop Dell Inspiron 14 5440 Core 7 150U/16GB/1TB/OfficeHS/Win11 (7FN5J),24990000.0,-7%,Dell,4.9,,"Là một sinh viên hoặc nhân viên văn phòng, bạn thường xuyên phải đối mặt với khối lượng công việc và bài tập khổng lồ đòi hỏi một chiếc laptop có hiệu năng ổn định và gọn gàng để mang theo nhiều nơi. Hiểu được nhu cầu đó, Dell mang đến cho bạn chiếc laptop Dell Inspiron 14 5440 Core 7 150U (7FN5J) - sự lựa chọn hoàn hảo đáp ứng mọi yêu cầu của bạn.",Bảo hành chính hãng laptop 1 năm tại các trung tâm bảo hành hãng Xem địa chỉ bảo hành,Intel Core 7 Raptor Lake - 150U,Hãng không công bố,5200 MHz,1 TB SSD M.2 PCIe,"4-cell, 54Wh",14,Windows 11 Home SL + Office Home & Student 2021 vĩnh viễn,Full HD+,"2 x USB 3.2
HDMI
1 x Headphone/microphone combo
1 x USB Type-C 3.2 (hỗ trợ Power Delivery và DisplayPort)"
325480,https://www.thegioididong.com/laptop/asus-zenbook-14-oled-i5-km657w?utm_flashsale=1,Laptop Asus Zenbook 14 OLED UX3402VA i5 13500H/16GB/512GB/90Hz/Win11 (KM657W),24190000.0,-10%,Asus,5,2 đánh giá,"Laptop Asus Zenbook 14 OLED UX3402VA i5 13500H (KM657W) mang trong mình trái tim mạnh mẽ từ chip Intel thế hệ 13, sẵn sàng đáp ứng mọi nhu cầu công việc, học tập và giải trí của bạn. Xử lý đa nhiệm mượt mà mọi tác vụ văn phòng, thỏa sức sáng tạo nội dung chuyên nghiệp chỉ bằng chiếc laptop mỏng nhẹ này.",Bảo hành chính hãng laptop 2 năm tại các trung tâm bảo hành hãng Xem địa chỉ bảo hành,Intel Core i5 Raptor Lake - 13500H,2.6GHz,4266 MHz,512 GB SSD NVMe PCIe Gen 4.0,"4-cell Li-ion, 75 Wh",14,Windows 11 Home SL,2.8K (2880 x 1800) - OLED 16:10,"Jack tai nghe 3.5 mm
1 x USB 3.2
HDMI
2 x Thunderbolt 4 (hỗ trợ Power Delivery, DisplayPort)"
335554,https://www.thegioididong.com/laptop/lenovo-loq-15irx9-i5-83dv003cvn,Laptop Lenovo Gaming LOQ 15IRX9 i5 13450HX/16GB/512GB/6GB RTX3050/144Hz/Win11 (83DV003CVN),22190000.0,-11%,Lenovo,4.9,,"Lenovo LOQ 15IRX9 là chiếc laptop gaming mạnh mẽ, được thiết kế dành cho các nhà thiết kế đồ họa, dựng video và người làm kỹ thuật chuyên nghiệp. Với hiệu năng vượt trội, màn hình sắc nét và các tính năng hỗ trợ tối ưu, chiếc laptop này sẽ là công cụ đắc lực giúp bạn hoàn thành mọi tác vụ một cách hiệu quả. Đây là sự lựa chọn đáng giá cho những ai tìm kiếm một chiếc Laptop Lenovo LOQ 15IRX9 i5 13450HX (83DV003CVN) để phục vụ cho công việc và giải trí.",Bảo hành chính hãng laptop 2 năm tại các trung tâm bảo hành hãng Xem địa chỉ bảo hành,Intel Core i5 Raptor Lake - 13450HX,2.4GHz,4800 MHz,"512 GB SSD NVMe PCIe 4.0 (Có thể tháo ra, lắp thanh khác tối đa 1 TB)",60 Wh,15.6,Windows 11 Home SL,Full HD (1920 x 1080),"Jack tai nghe 3.5 mm
3 x USB 3.2
HDMI
1 x USB-C 3.2 (hỗ trợ truyền dữ liệu, Power Delivery 140W và DisplayPort 1.4)
LAN (RJ45)"
338207,https://www.thegioididong.com/laptop/hp-240-g10-i5-b93gzat,Laptop HP 240 G10 i5 1334U/16GB/512GB/Win11 (B93GZAT),16990000.0,-9%,HP,4.9,,NaN,Bảo hành chính hãng laptop 1 năm tại các trung tâm bảo hành hãng Xem địa chỉ bảo hành,Intel Core i5 Raptor Lake - 1334U,1.3GHz,3200 MHz,"512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 2 TB)","3-cell, 41Wh",14,Windows 11 Home SL,Full HD (1920 x 1080),"2 x USB 3.2
HDMI
1 x Headphone/microphone combo
USB Type-C"
302209,https://www.thegioididong.com/laptop/hp-pavilion-15-eg2088tu-i7-7c0r0pa?utm_flashsale=1,Laptop HP Pavilion 15 eg2088TU i7 1260P/16GB/512GB/Win11 (7C0R0PA),22590000.0,-10%,HP,4.9,17 đánh giá,"Laptop HP Pavilion 15 eg2088TU i7 (7C0R0PA) sẽ là lựa chọn tốt cho người dùng muốn tìm một chiếc laptop học tập - văn phòng đa năng, có thể đáp ứng hoàn hảo cho các tác vụ công việc và giải trí hằng ngày.",Bảo hành chính hãng laptop 1 năm tại các trung tâm bảo hành hãng Xem địa chỉ bảo hành,Intel Core i7 Alder Lake - 1260P,2.1GHz,3200 MHz,512 GB SSD NVMe PCIe,"3 cell, 41.04 Wh",15.6,Windows 11 Home SL,Full HD (1920 x 1080),"Jack tai nghe 3.5 mm
2 x USB 3.2
HDMI
USB Type-C"
308697,https://www.thegioididong.com/laptop/msi-gaming-gf63-thin-12ve-i5-460vn,Laptop MSI Gaming GF63 Thin 12VE i5 12450H/8GB/512GB/6GB RTX4050/144Hz/Win11 (460VN),18690000.0,-16%,MSI,5,20 đánh giá,Laptop MSI Gaming GF63 Thin 12VE i5 12450H (460VN) là chiếc laptop gaming quốc dân mạnh mẽ từ vẻ ngoài đến nội lực và đặc biệt sở hữu card đồ họa rời RTX 4050 đem lại sự vượt trội trong tầm giá chỉ vỏn vẹn xấp xỉ 20 triệu đồng.,Bảo hành chính hãng laptop 1 năm tại các trung tâm bảo hành hãng Xem địa chỉ bảo hành,Intel Core i5 Alder Lake - 12450H,2GHz,3200 MHz,"512 GB SSD NVMe PCIe Gen 4.0
Hỗ trợ khe cắm HDD SATA 2.5 inch mở rộng","3-cell Li-ion, 52.4 Wh",15.6,Windows 11 Home SL,Full HD (1920 x 1080),"Jack tai nghe 3.5 mm
3 x USB 3.2
HDMI
1 x USB Type-C (hỗ trợ USB 3.2, DisplayPort)
LAN (RJ45)"
309565,https://www.thegioididong.com/laptop/hp-pavilion-15-eg2081tu-i5-7c0q4pa,Laptop HP Pavilion 15 eg2081TU i5 1240P/16GB/512GB/Win11 (7C0Q4PA),16390000.0,-21%,HP,5,36 đánh giá,"Khả năng đáp ứng hiệu quả và mượt mà mọi tác vụ làm việc và giải trí nhờ sức mạnh của chip Intel Gen 12 cùng RAM 16 GB, laptop HP Pavilion 15 eg2081TU i5 1240P (7C0Q4PA) chắc chắn sẽ rất phù hợp với những bạn sinh viên, học sinh cũng như người đi làm.",Bảo hành chính hãng laptop 1 năm tại các trung tâm bảo hành hãng Xem địa chỉ bảo hành,Intel Core i5 Alder Lake - 1240P,1.7GHz,3200 MHz,512 GB SSD NVMe PCIe,"3-cell, 41Wh",15.6,Windows 11 Home SL,Full HD (1920 x 1080),"Jack tai nghe 3.5 mm
2 x USB 3.2
HDMI
1 x USB Type-C 3.2 (hỗ trợ Power Delivery và DisplayPort)"
325306,https://www.thegioididong.com/laptop/apple-macbook-air-m2-2022-16gb-256gb-10gpu,Laptop Apple MacBook Air 13 inch M2 16GB/256GB/10GPU,23090000.0,-23%,MacBook,5,,"Siêu phẩm Apple MacBook Air 13 inch M2 16GB 256GB kích thước 13 inch đã chính thức trình làng, mang đến một bước tiến vượt bậc về hiệu năng, hứa hẹn khuấy đảo thị trường máy tính xách tay.",Bảo hành chính hãng laptop 1 năm tại các trung tâm bảo hành hãng Xem địa chỉ bảo hành,Apple M2,100GB/s,Hãng không công bố,256 GB SSD,Lên đến 18 giờ,13.6,macOS,Liquid Retina (2560 x 1664),"Jack tai nghe 3.5 mm
MagSafe 3
2 x Thunderbolt 3"
327898,https://www.thegioididong.com/laptop/asus-fx507vu-i7-lp186w,Laptop Asus TUF Gaming F15 FX507VU i7 13620H/16GB/512GB/6GB RTX4050/144Hz/Win11 (LP186W),27190000.0,-9%,Asus,4.9,,"Cần một chiếc laptop vừa mạnh mẽ để chiến game, vừa đủ bền để đồng hành cùng bạn trong mọi công việc thì laptop Asus TUF Gaming F15 FX507VU i7 13620H (LP186W) chính là sự lựa chọn hoàn hảo. Với bộ vi xử lý Intel Core i7 thế hệ 13, card đồ họa RTX 4050 và màn hình 144 Hz, chiếc laptop này sẽ mang đến cho bạn hiệu năng vượt trội và hình ảnh mượt mà.",Bảo hành chính hãng laptop 2 năm tại các trung tâm bảo hành hãng Xem địa chỉ bảo hành,Intel Core i7 Raptor Lake - 13620H,2.4GHz,4800 MHz,"512 GB SSD NVMe PCIe Gen 4 (Có thể tháo ra, lắp thanh khác tối đa 2 TB)","4-cell, 90Wh",15.6,Windows 11 Home SL,Full HD (1920 x 1080),"Jack tai nghe 3.5 mm
1 x USB 3.2 Gen 2 Type-C (hỗ trợ DisplayPort, Power delivery, G-SYNC)
2 x USB 3.2
HDMI
1 x Thunderbolt 4 (hỗ trợ DisplayPort)
LAN (RJ45)"
327051,https://www.thegioididong.com/laptop/lenovo-loq-15arp9-r7-83jc0040vn,Laptop Lenovo Gaming LOQ 15ARP9 R7 7435HS/24GB/512GB/6GB RTX4050/144Hz/Win11 (83JC0040VN),26190000.0,-11%,Lenovo,4.9,2 đánh giá,"Ấn tượng mạnh mẽ từ vẻ bề ngoài độc đáo, thu hút đến khả năng chiến game đỉnh cao trên mẫu laptop Lenovo Gaming LOQ 15ARP9 R7 7435HS (83JC0040VN). Máy sở hữu con chip AMD Ryzen 7 mạnh mẽ, card rời RTX 40 Series, RAM 24 GB,... sẽ cùng bạn có những khoảnh khắc chiến đấu thực sự xuất thần.",Bảo hành chính hãng laptop 2 năm tại các trung tâm bảo hành hãng Xem địa chỉ bảo hành,AMD Ryzen 7 - 7435HS,3.1GHz,4800 MHz,"512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 1 TB)",60 Wh,15.6,Windows 11 Home SL,Full HD (1920 x 1080),"Jack tai nghe 3.5 mm
3 x USB 3.2
HDMI
1 x USB-C 3.2 (hỗ trợ truyền dữ liệu, Power Delivery 140W và DisplayPort 1.4)
LAN (RJ45)"
327980,https://www.thegioididong.com/laptop/dell-latitude-3440-i5-l3440i51235u16g512g,Laptop Dell Latitude 3440 i5 1235U/16GB/512GB/Win11 (L3440-I51235U-16G512G),16490000.0,-13%,Dell,5,1 đánh giá,"Laptop Dell Latitude 3440 i5 1235U (L3440-I51235U-16G512G) là một trong những chiếc laptop lý tưởng dành cho sinh viên và người đi làm cho mọi tác vụ doanh nghiệp, học tập. Được trang bị bộ vi xử lý Intel Core i5 thế hệ 12, sản phẩm cho hiệu năng ấn tượng cùng thiết kế tinh tế và gọn nhẹ, giúp bạn làm việc thoải mái mọi lúc mọi nơi.",Bảo hành chính hãng laptop 1 năm tại các trung tâm bảo hành hãng Xem địa chỉ bảo hành,Intel Core i5 Alder Lake - 1235U,1.3GHz,3200 MHz,"512 GB SSD NVMe PCIe 4.0 (Có thể tháo ra, lắp thanh khác tối đa 1 TB)","3-cell, 41Wh",14,Windows 11 Home SL,Full HD (1920 x 1080),"Jack tai nghe 3.5 mm
2 x USB 3.2
HDMI
LAN (RJ45)
1 x USB 3.2 (Always on)
1 x USB Type-C 3.2 (hỗ trợ Power Delivery và DisplayPort)"
326637,https://www.thegioididong.com/laptop/acer-aspire-lite-14-51m-59bn-i5-nxktxsv001,Laptop Acer Aspire Lite 14 51M 59BN i5 1235U/16GB/512GB/Win11 (NX.KTXSV.001),14690000.0,NaN,Acer,4.9,4 đánh giá,"Chiếc laptop Acer Aspire Lite 14 51M 59BN i5 1235U (NX.KTXSV.001) không chỉ gây ấn tượng bởi thiết kế thanh lịch, mà còn nổi bật với cấu hình phần cứng mạnh mẽ so với các mẫu laptop cùng phân khúc. Đây là chiếc máy lý tưởng cho việc học tập và làm việc văn phòng, mang lại trải nghiệm sử dụng và giải trí tuyệt vời.",Bảo hành chính hãng laptop 1 năm tại các trung tâm bảo hành hãng Xem địa chỉ bảo hành,Intel Core i5 Alder Lake - 1235U,1.3GHz,4800 MHz,"512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 2 TB)","3-cell Li-ion, 58 Wh",14,Windows 11 Home SL,Full HD+ (1920 x 1200),"Jack tai nghe 3.5 mm
HDMI
3 x USB 3.1
1 x USB Type-C (hỗ trợ USB, Power Delivery và DisplayPort)"
328950,https://www.thegioididong.com/laptop/asus-vivobook-15-oled-a1505va-i9-ma586ws,Laptop Asus Vivobook 15 OLED A1505VA i9 13900H/16GB/512GB/120Hz/OfficeHS/Win11 (MA586WS),23190000.0,-10%,Asus,5,,"Siêu phẩm laptop Asus Vivobook 15 OLED A1505VA i9 13900H (L1386W) nổi bật với thiết kế tinh xảo, sang trọng, cùng cấu hình mạnh mẽ như vi xử lý Intel Core i9 và RAM 16 GB. Sản phẩm hứa hẹn mang đến trải nghiệm làm việc đa nhiệm mượt mà và tiện lợi, phù hợp cho sinh viên, nhân viên văn phòng, thậm chí cả những doanh nhân đòi hỏi sự tinh tế trong công việc.",Bảo hành chính hãng laptop 2 năm tại các trung tâm bảo hành hãng Xem địa chỉ bảo hành,Intel Core i9 Raptor Lake - 13900H,2.6GHz,3200 MHz,512 GB SSD NVMe PCIe,"3-cell, 50Wh",15.6,Windows 11 Home SL + Office Home & Student 2021 vĩnh viễn,2.8K (2880 x 1620) - OLED,"1 x USB 2.0
Jack tai nghe 3.5 mm
2 x USB 3.2
HDMI
1 x USB Type-C (chỉ hỗ trợ Power Delivery)"
302533,https://www.thegioididong.com/laptop/hp-pavilion-15-eg2082tu-i5-7c0q5pa,Laptop HP Pavilion 15 eg2082TU i5 1240P/8GB/512GB/Win11 (7C0Q5PA),15690000.0,-20%,HP,5,51 đánh giá,"Laptop HP Pavilion 15 eg2082TU i5 (7C0Q5PA) gây ấn tượng bởi sự đẳng cấp đến từ thiết kế thanh lịch, sang trọng cùng hiệu năng vượt bậc nhờ vào con chip Intel thế hệ 12 mạnh mẽ, đáp ứng đầy đủ mọi nhu cầu của người dùng từ tác vụ văn phòng đến đồ họa.",Bảo hành chính hãng laptop 1 năm tại các trung tâm bảo hành hãng Xem địa chỉ bảo hành,Intel Core i5 Alder Lake - 1240P,1.7GHz,3200 MHz,512 GB SSD NVMe PCIe,"3 cell, 41.04 Wh",15.6,Windows 11 Home SL,Full HD (1920 x 1080),"Jack tai nghe 3.5 mm
2 x USB 3.2
HDMI
USB Type-C"
331518,https://www.thegioididong.com/laptop/hp-elitebook-630-g11-ultra-7-a7lc5pt?utm_flashsale=1,Laptop HP Elitebook 630 G11 Ultra 7 155U/16GB/512GB/Win11 (A7LC5PT),26990000.0,NaN,HP,NaN,,"Trong thời đại công nghệ số, việc sở hữu một chiếc laptop không chỉ đơn thuần là để làm việc hay học tập, mà còn là công cụ hỗ trợ sáng tạo và giải trí toàn diện. Với laptop HP Elitebook 630 G11 Ultra 7 155U (A7LC5PT), bạn không chỉ đầu tư vào một thiết bị điện tử, mà còn sở hữu một người bạn đồng hành đáng tin cậy, mạnh mẽ và độ linh hoạt cao.",Bảo hành chính hãng laptop 1 năm tại các trung tâm bảo hành hãng Xem địa chỉ bảo hành,Intel Core Ultra 7 Meteor Lake - 155U,1.7GHz,5600 MHz,"512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 1 TB)","3-cell, 56Wh",13.3,Windows 11 Home SL,WUXGA,"2 x USB 3.2
HDMI
1 x Headphone/microphone combo
LAN (RJ45)
2 x Thunderbolt 4 (hỗ trợ Power Delivery, DisplayPort)"
