Link,Name,DiscountedPrice,DiscountPercent,Brand,Rating,NumberOfReview,Description,WarrantyDuration,Card,CPU,RAM,Storage,Battery,Screen_size,Operating_System,Resolution,Ports
https://cellphones.com.vn/laptop-msi-gaming-thin-15-b13uc-2044vn.html,Laptop MSI Gaming Thin 15 B13UC-2044VN,18.990.000đ,Giảm 17%,MSI,NaN,NaN,"Laptop gaming hiệu suất cao, được trang bị bộ vi xử lý Intel Core i7-13620H mạnh mẽ.
Với 16GB RAM và ổ cứng 512GB PCIe, máy cung cấp hiệu suất ổn định cho cả chơi game và công việc đa nhiệm.
Màn hình 15.6 inch Full HD với tần số quét 144Hz mang đến trải nghiệm hình ảnh mượt mà, lý tưởng cho các trò chơi hành động.
Card đồ họa NVIDIA RTX 3050 4GB hỗ trợ các công nghệ đồ họa tiên tiến, giúp nâng cao chất lượng hình ảnh trong trò chơi.","Nguyên hộp, đầy đủ phụ kiện từ nhà sản xuất
Bảo hành pin và bộ sạc 12 tháng","RTX 3050 4GB, GDDR6 4GB
Intel UHD Graphics ","Intel Core i7-13620H (2.4 - 4.9Ghz | 10 lõi, 16 luồng | 24MB Cache)",16GB,512GB PCIe,"3 cell, 52.4Whr",15.6 inches,Windows 11 Home,1920 x 1080 pixels (FullHD),"1x Type-C (USB3.2 Gen1 / DP)
3x Type-A USB3.2 Gen1
1x HDMI (4K @ 30Hz)
1x RJ45"
https://cellphones.com.vn/laptop-gigabyte-g5-mf5-52vn383sh.html,Laptop Gigabyte G5 MF5-52VN383SH,19.990.000đ,Giảm 22%,Laptop core i5,NaN,NaN,"Laptop có thiết kế đẹp mắt, gam màu đen sang trọng
Màn hình 15.6 inch Full HD cùng tần số quét 144Hz cho mọi thao tác nhanh nhạy, bắt kịp mọi chuyển động của đối thủ
CPU Intel Core i5-13500H mạnh mẽ, hỗ trợ xử lý nhanh chóng mọi tác vụ từ học tập cho tới văn phòng
Card đồ họa RTX4050, hỗ trợ chơi mọi tựa game hiện nay với mức đồ họa cao","Nguyên hộp, đầy đủ phụ kiện từ nhà sản xuất
Bảo hành pin và bộ sạc 12 tháng",NVIDIA GeForce RTX 4050 6 GB GDDR6,"Intel Core i5-13500H (Up to 4.7 GHz, 12 lõi / 16 luồng)",8GB,512GB SSD NVMe M.2 PCIe Gen 4 x 4 (1 khe SSD M.2 trống nâng cấp tối đa đến 2TB),54Wh,15.6 inches,Windows 11 Home,1920 x 1080 pixels (FullHD),"1 x USB 2.0 (Type-A)
1 x USB 3.2 Gen1 (Type-A)
2 x USB 3.2 Gen2 (Type-C)
1 x Mini DP 1.4
1 x HDMI (with HDCP)
1 x 2-in-1 Audio Jack(Headphone / Microphone)
1 x Microphone jack
1 x RJ-45 LAN port
1 x DC-in Jack
1 x Đầu"
https://cellphones.com.vn/laptop-msi-vector-16-hx-ai-a2xwhg-010vn.html,Laptop MSI Vector 16 HX AI A2XWHG-010VN,51.990.000đ,Giảm 5%,Laptop AI,NaN,NaN,"Laptop MSI Vector 16 HX AI là một lựa chọn tuyệt vời cho game thủ, được trang bị bộ vi xử lý U7-255HX mạnh mẽ.
Màn hình 16 inch QHD+ với tần số quét 240Hz và khả năng hiển thị 100% DCI-P3 mang đến hình ảnh sắc nét và màu sắc sống động, lý tưởng cho trải nghiệm chơi game mượt mà.
Với 16GB RAM và ổ cứng 512GB PCIe, máy hỗ trợ đa nhiệm hiệu quả và cung cấp không gian lưu trữ hợp lý cho các game và ứng dụng.
Card đồ họa RTX 5070 TI 12GB cho phép xử lý đồ họa tốt nhất, đáp ứng nhu cầu của cả game thủ và nhà sáng tạo nội dung.","Nguyên hộp, đầy đủ phụ kiện từ nhà sản xuất
Bảo hành pin và bộ sạc 12 tháng","NVIDIA GeForce RTX 5070 Ti Laptop GPU, GDDR7 12GB
Intel Graphics","Intel Core Ultra 7 255HX với Intel AI Boost (NPU), 20 lõi (8 P-cores + 12 E-cores), 20 luồng, 36MB cache, Max Turbo Frequency 5.2 GHz",16GB,"512GB*1 (1x M.2 SSD slot (NVMe PCIe Gen4), 1x M.2 SSD slot (NVMe PCIe Gen5) Compatible)",4-Cell 90 Whrs (Whr),16 inches,Windows 11 Home,2560 x 1600 pixels (2.5K),"2x Thunderbolt 5 (DisplayPort/ Power Delivery 3.1)
2x Type-A USB3.2 Gen2
1x Đầu đọc thẻ SD Express
1x HDMI 2.1 (8K @ 60Hz / 4K @ 120Hz)
1x RJ45
1x SD Express"
https://cellphones.com.vn/apple-macbook-air-15-m4-10cpu-10gpu-16gb-512gb-2025-sac-70w.html,MacBook Air M4 15 inch 2025 10CPU 10GPU 16GB 512GB Sạc 70W | Chính hãng Apple Việt Nam,37.490.000đ,Giảm 1%,Mac,NaN,NaN,"MacBook Air 15 inch M4 mang thiết kế thanh lịch, độ mỏng ấn tượng 1.15 cm và trọng lượng chỉ 1.51 kg, phù hợp cho việc di chuyển.
Trang bị chip Apple M4 mạnh mẽ với 10 CPU và 10 GPU, cho khả năng xử lý đa tác vụ và đồ họa vượt trội so với thế hệ trước.
Bộ nhớ RAM 16GB cùng ổ cứng SSD 512GB đem lại trải nghiệm đa nhiệm mượt mà, tốc độ khởi động và truy xuất dữ liệu nhanh chóng.
Màn hình Liquid Retina 15.3 inch với độ phân giải 2880x1864 pixels, độ sáng 500 nits và dải màu P3 rộng, mang lại hình ảnh sống động và chân thực.","Máy mới 100%, đầy đủ phụ kiện từ nhà sản xuất. Sản phẩm có mã SA/A (được Apple Việt Nam phân phối chính thức).","GPU 10 lõi
Neural Engine 16 lõi
Công nghệ dò tia tốc độ cao bằng phần cứng
Băng thông bộ nhớ 120GB/s",CPU 10 lõi với 4 lõi hiệu năng và 6 lõi tiết kiệm điện,16GB,512GB,"Thời gian xem video trực tuyến lên đến 18 giờ
Thời gian duyệt web trên mạng không dây lên đến 15 giờ
Pin Li-Po 66.5 watt‑giờ tích hợp",15.3 inches,macOS,2880 x 1864 pixels,"Cổng sạc MagSafe 3
Jack cắm tai nghe 3.5 mm
Hai cổng Thunderbolt 4 (USB-C) hỗ trợ: Sạc / DisplayPort / Thunderbolt 4 (lên đến 40Gb/s) / USB 4 (lên đến 40Gb/s)"
https://cellphones.com.vn/laptop-lenovo-v14-g4-iru-83a000fqvn.html,Laptop Lenovo V14 G4 IRU 83A000FQVN,14.490.000đ,Giảm 8%,Lenovo,NaN,NaN,"Trang bị vi xử lý Intel Core i5-13420H, cung cấp sức mạnh xử lý vượt trội cho các tác vụ văn phòng, đồ họa và đa nhiệm.
Với 16GB RAM và ổ cứng 512GB PCIe, máy cho phép lưu trữ nhiều dữ liệu và chạy mượt mà các ứng dụng nặng.
Màn hình 14 inch Full HD mang đến hình ảnh rõ ràng, chi tiết, lý tưởng cho công việc và giải trí.
Cài đặt sẵn Windows 11, mang lại trải nghiệm người dùng mượt mà, cùng nhiều tính năng và cải tiến hiện đại.","Nguyên hộp, đầy đủ phụ kiện từ nhà sản xuất
Bảo hành pin và bộ sạc 12 tháng",Intel UHD Graphics,"Intel Core i5-13420H, 8 lõi (4P + 4E) / 12 luồng, P-core 2.1 / 4.6GHz, E-core 1.5 / 3.4GHz, 12MB",16GB,"512GB SSD M.2 2242 PCIe 4.0x4 NVMe (tối đa hai ổ đĩa, 1x 2,5"" HDD + 1x M.2 SSD, 2,5"" HDD lên đến 1TB, M.2 2242 SSD up to 512GB)",38Wh (USB-C 65W (3 chân)),14 inches,"Windows 11 Home Single Language, English",1920 x 1080 pixels (FullHD),"1x USB 2.0
1x USB 3.2 Gen 1
1x USB-C 3.2 Gen 1 (truyền dữ liệu, Power Delivery (chỉ 20V) và DisplayPort 1.2)
1x HDMI 1.4b
1x giắc cắm kết hợp tai nghe/micrô (3,5mm)
1x Ethernet (RJ-45)
1x đầu nối nguồn"
https://cellphones.com.vn/laptop-lenovo-ideapad-slim-3-15irh10-83k1000jvn.html,Laptop Lenovo IdeaPad Slim 3 15IRH10 83K1000JVN,18.490.000đ,Giảm 5%,Lenovo,NaN,NaN,"Trang bị vi xử lý Intel Core i7-13620H hiệu năng cao, mang lại khả năng xử lý mạnh mẽ cho công việc và các ứng dụng nặng.
Máy sở hữu 16GB RAM và ổ cứng SSD 512GB PCIe, đảm bảo tốc độ truy xuất dữ liệu nhanh chóng và khả năng đa nhiệm mượt mà.
Màn hình 15.3 inch WUXGA mang đến hình ảnh sắc nét, không gian hiển thị rộng rãi và tỷ lệ khung hình tối ưu cho công việc lẫn giải trí.
Laptop được cài sẵn hệ điều hành Windows 11 bản quyền, cung cấp giao diện hiện đại và các tính năng tối ưu cho người dùng.","Nguyên hộp, đầy đủ phụ kiện từ nhà sản xuất
Bảo hành pin và bộ sạc 12 tháng",Intel UHD Graphics,"Intel Core i7-13620H, 10 lõi (6P + 4E) / 16 luồng, P-core 2.4 / 4.9GHz, E-core 1.8 / 3.6GHz, 24MB",16GB,"512GB SSD M.2 2242 PCIe 4.0x4 NVMe (Tối đa hai ổ đĩa, 2x M.2 SSD, M.2 2242 SSD lên đến 1TB)",60Wh (Đầu tròn 65W (3 chân)),15.3 inches,"Windows 11 Home Single Language, English",1920 x 1200 pixels (WUXGA),"2x USB-A (5Gbps / USB 3.2 Gen 1)
1x USB-C ( 5Gbps / USB 3.2 Gen 1), với USB PD 3.0 và DisplayPort 1.2
1x HDMI 1.4
1x giắc cắm kết hợp tai nghe / micrô (3.5 mm)
1x đầu đọc thẻ SD
1x đầu nối nguồn"
https://cellphones.com.vn/laptop-asus-zenbook-14-um3406ka-pp113ws-ryzen-ai-7.html,Laptop ASUS Zenbook 14 UM3406KA-PP113WS,26.990.000đ,Giảm 7%,Laptop AI,NaN,NaN,"Được trang bị vi xử lý Ryzen AI 7 350, mang lại hiệu suất xử lý vượt trội cho các tác vụ đa nhiệm và ứng dụng nặng.
Với 16GB RAM và ổ cứng 512GB PCIe, máy cung cấp khả năng lưu trữ rộng rãi và tốc độ truy xuất dữ liệu nhanh chóng, lý tưởng cho công việc sáng tạo và giải trí.
Màn hình 14 inch 3K OLED với tần số quét 120Hz mang đến hình ảnh sống động, màu sắc chân thực và trải nghiệm hình ảnh mượt mà.
Cài đặt sẵn Windows 11 và Microsoft Office, giúp người dùng bắt đầu làm việc ngay lập tức, phù hợp cho cả nhu cầu học tập và công việc.","Nguyên hộp, đầy đủ phụ kiện từ nhà sản xuất
Bảo hành pin và bộ sạc 12 tháng",AMD Radeon Graphics,"AMD Ryzen AI 7 350 2.0GHz (24MB Cache, up to 5.0GHz, 8 lõi, 16 luồng)",16GB,512GB M.2 NVMe PCIe 4.0 SSD,"75WHrs, 4S1P, 4-cell Li-ion",14 inches,Windows 11 Home + Microsoft Office Home 2024 + Microsoft 365 Basic,2880 x 1800 pixels,"1x USB 3.2 Gen 1 Type-A (5Gbps)
1x USB 3.2 Gen 2 Type-C hỗ trợ hiển thị/cung cấp điện (10Gbps)
1x USB 4.0 Gen 3 Type-C hỗ trợ hiển thị/cung cấp điện (40Gbps)
1x HDMI 2.1 TMDS
1x Giắc cắm âm thanh kết hợp 3.5mm"
https://cellphones.com.vn/laptop-lenovo-ideapad-slim-3-16irh10-83k20004vn.html,Laptop Lenovo IdeaPad Slim 3 16IRH10 83K20004VN,19.490.000đ,Giảm 5%,Lenovo,NaN,NaN,"Sở hữu màn hình rộng 16 inch WUXGA sắc nét, viền mỏng, cùng thiết kế vỏ màu xám thanh lịch và sang trọng.
Hiệu năng mạnh mẽ với bộ vi xử lý Intel Core i7-13620H, RAM 24GB cho đa nhiệm mượt mà, ổ cứng SSD 512GB đảm bảo tốc độ truy xuất nhanh chóng.
Thiết kế mỏng nhẹ phù hợp di chuyển, tích hợp đầy đủ cổng kết nối và webcam HD với màn trập riêng tư để bảo vệ người dùng.
Khả năng tản nhiệt hiệu quả với hệ thống quạt kép, pin dung lượng lớn cho thời gian sử dụng dài, phù hợp cho cả công việc và giải trí.","Nguyên hộp, đầy đủ phụ kiện từ nhà sản xuất
Bảo hành pin và bộ sạc 12 tháng",Intel UHD Graphics,"Intel Core i7-13620H, 10 lõi (6P + 4E) / 16 luồng, P-core 2.4 / 4.9GHz, E-core 1.8 / 3.6GHz, 24MB",24GB,"512GB SSD M.2 2242 PCIe 4.0x4 NVMe (Tối đa hai ổ đĩa, 2x M.2 SSD • M.2 2242 SSD lên đến 1TB)","60Wh
Đầu tròn 65W (3 chân)",16 inches,"Windows 11 Home Single Language, English",1920 x 1200 pixels (WUXGA),"2x USB-A (USB 5Gbps / USB 3.2 Gen 1)
1x USB-C (USB 5Gbps / USB 3.2 Gen 1), với USB PD 3.0 và DisplayPort 1.2
1x HDMI 1.4
1x giắc cắm kết hợp tai nghe / micrô (3.5 mm)
1x đầu đọc thẻ SD
1x đầu nối nguồn"
https://cellphones.com.vn/laptop-asus-tuf-gaming-a15-fa507nu-lp140w.html,Laptop ASUS TUF Gaming A15 FA507NU-LP140W,22.490.000đ,Giảm 13%,ASUS,5.0/5,6 đánh giá,"Một chiếc laptop dành cho game thủ, với cấu hình khủng và thiết kế độc đáo
Bộ vi xử lý AMD R5-7535HS và card đồ họa NVIDIA Geforce RTX 4050 giúp bạn chinh phục mọi tựa game nặng và đòi hỏi cao về đồ họa
RAM 16 GB cùng ổ cứng SSD 512 GB cho không gian lưu trữ rộng rãi, hỗ trợ mở máy, mở ứng dụng nhanh chóng
Màn hình IPS 15.6 inch cho hình ảnh sắc nét, mượt mà và rực rỡ, với tần số quét 144 Hz, độ phân giải FHD và dải màu sRGB rộng
Laptop còn có thiết kế chắc chắn, chống va đập và bụi bẩn hiệu quả","Nguyên hộp, đầy đủ phụ kiện từ nhà sản xuất
Bảo hành pin và bộ sạc 12 tháng","NVIDIA GeForce RTX 4050 6GB GDDR6
AMD Radeon Navi2 Graphics","AMD Ryzen 5 7535HS (6 lõi / 12 luồng, 16MB L3 cache, up to 4.5 GHz max boost)",16GB,512GB PCIe 4.0 NVMe M.2 SSD (1 khe SSD M.2 trống nâng cấp tối đa đến 2TB),"90WHrs, 4S1P, 4-cell Li-ion",15.6 inches,Windows 11 Home,1920 x 1080 pixels (FullHD),"1x RJ45 LAN
1x Type C USB 4 hỗ trợ DisplayPort
1x USB 3.2 Gen 2 Type-C (DisplayPort / Sạc / G-SYNC)
2x USB 3.2 Gen 1 Type-A
1x HDMI 2.1 FRL
1x 3.5mm Combo Audio Jack"
https://cellphones.com.vn/laptop-lenovo-thinkbook-16-g6-irl-21kh00wcvn.html,Laptop Lenovo ThinkBook 16 G6 IRL 21KH00WCVN,17.490.000đ,Giảm 13%,Lenovo,NaN,NaN,"Laptop được trang bị vi xử lý Intel Core i5-13420H, mang lại hiệu suất mạnh mẽ cho công việc và học tập.
Với 16GB RAM và ổ cứng 512GB PCIe, thiết bị cung cấp khả năng đa nhiệm mượt mà và không gian lưu trữ rộng rãi.
Màn hình 16.0 inch WUXGA mang đến chất lượng hình ảnh sắc nét, lý tưởng cho việc xem nội dung và làm việc.
Laptop chạy hệ điều hành Windows 11, giúp bạn tận hưởng những tính năng mới nhất.","Nguyên hộp, đầy đủ phụ kiện từ nhà sản xuất
Bảo hành pin và bộ sạc 12 tháng",Intel UHD Graphics,"Intel Core i5-13420H, 8 lõi (4P + 4E) / 12T, P-core 2.1 / 4.6GHz, E-core 1.5 / 3.4GHz, 12MB",16GB,"512GB SSD M.2 2242 PCIe 4.0x4 NVMe (Tối đa hai ổ đĩa, lên đến 2TB)",71Wh (65W USB-C Slim (Gắn tường)),16 inches,"Windows 11 Home Single Language, English",1920 x 1200 pixels (WUXGA),"2x USB 3.2
1x USB-C 3.2 (truyền dữ liệu, PD 3.0, DP 1.4)
1x Thunderbolt 4 / USB4 40Gbps (truyền dữ liệu, PD 3.0, DP 1.4)
1x HDMI 2.1, 4K/60Hz
1x giắc cắm kết hợp tai nghe/micrô (3.5mm)
1x Ethernet (RJ-45)
1x đầu đọc thẻ SD"
https://cellphones.com.vn/laptop-msi-katana-15-b13vek-2256vn-32gb.html,Laptop MSI Katana 15 B13VEK-2256VN V2,26.990.000đ,Giảm 10%,MSI,NaN,NaN,"Bộ vi xử lý Intel Core i7-13620H, máy mang đến hiệu suất vượt trội trong việc xử lý đa nhiệm và các ứng dụng nặng.
RAM 32GB giúp chạy mượt mà các tác vụ và trò chơi hiện đại, trong khi ổ cứng SSD 512GB PCIe cung cấp tốc độ truy xuất dữ liệu nhanh chóng.
Card đồ họa NVIDIA GeForce RTX 4050 với dung lượng 6GB cho phép trải nghiệm đồ họa sắc nét và mượt mà, lý tưởng cho game 3D và thiết kế đồ họa.
Màn hình 15.6 inch FHD với tần số quét 144Hz mang lại hình ảnh sống động và phản hồi nhanh chóng trong các trò chơi hành động.","Nguyên hộp, đầy đủ phụ kiện từ nhà sản xuất
Bảo hành pin và bộ sạc 12 tháng",Intel UHD Graphics + NVIDIA GeForce RTX 4050 6GB GDDR6,Intel Core i7-13620H,32GB,1x 512GB M.2-2280 SSD slot (NVMe PCIe Gen4x4) (Hỗ trợ nâng cấp: 1x M.2 SSD slot (NVMe PCIe Gen4)),"3-cell, 53.5WHr",15.6 inches,Windows 11 Home,1920 x 1080 pixels (FullHD),"1x Type-C (USB3.2 Gen1 / DisplayPort)
2x Type-A USB3.2 Gen1
1x Type-A USB2.0
1x HDMI (4K @ 30Hz)
1x RJ45
1x Mic-in/Headphone-out Combo Jack"
https://cellphones.com.vn/macbook-pro-16-inch-m4-max-36gb-1tb.html,MacBook Pro 16 M4 Max 14CPU 32GPU 36GB 1TB | Chính hãng Apple Việt Nam,87.990.000đ,Giảm 2%,Mac,NaN,NaN,"Sở hữu sức mạnh đồ họa đỉnh cao với chip 14 nhân CPU và 32 nhân GPU, xử lý mượt mà các tác vụ đồ họa chuyên nghiệp.
RAM 36GB dung lượng lớn, cho phép đa nhiệm mạnh mẽ và xử lý các ứng dụng đòi hỏi nhiều tài nguyên một cách hiệu quả.
Ổ cứng SSD 1TB dung lượng lớn, lưu trữ thoải mái dữ liệu, dự án và ứng dụng.
Màn hình Liquid Retina XDR 16 inch với độ phân giải cao, màu sắc rực rỡ và độ chính xác màu sắc tuyệt vời, lý tưởng cho công việc chỉnh sửa hình ảnh và video.","Máy mới 100%, đầy đủ phụ kiện từ nhà sản xuất. Sản phẩm có mã SA/A (được Apple Việt Nam phân phối chính thức).","32 lõi
Neural Engine 16 lõi",Apple M4 Max 14 lõi với 10 lõi hiệu năng và 4 lõi tiết kiệm điện,36GB,1TB,"Pin Li-Po 100 watt-giờ
Thời gian xem video trực tuyến lên đến 21 giờ
Thời gian duyệt web trên mạng không dây lên đến 14 giờ",16.2 inches,macOS,3456 x 2234 pixels,"Khe thẻ nhớ SDXC
Cổng HDMI
Jack cắm tai nghe 3.5 mm
Cổng MagSafe 3
Ba cổng Thunderbolt 5 (USB‑C) hỗ trợ: Sạc, DisplayPort, Thunderbolt 5 (lên đến 120Gb/s), Thunderbolt 4 (lên đến 40Gb/s), USB 4 (lên đến 40Gb/s)"
https://cellphones.com.vn/laptop-lenovo-ideadpad-slim-3-14irh10-83k00007vn.html,Laptop Lenovo IdeadPad Slim 3 14IRH10 83K00007VN,18.490.000đ,Giảm 5%,Lenovo,NaN,NaN,"Được trang bị vi xử lý Intel Core i7-13620H mạnh mẽ, máy đảm bảo hiệu suất cao cho các tác vụ đa nhiệm và ứng dụng nặng.
Màn hình 14.0 inch WUXGA mang đến hình ảnh sắc nét và sống động, lý tưởng cho công việc và giải trí.
Với 16GB RAM và ổ cứng 512GB PCIe, người dùng sẽ có không gian lưu trữ đủ lớn và khả năng xử lý mượt mà.
Chạy trên hệ điều hành Windows 11, laptop này cung cấp trải nghiệm người dùng hiện đại và dễ dàng quản lý.","Nguyên hộp, đầy đủ phụ kiện từ nhà sản xuất
Bảo hành pin và bộ sạc 12 tháng",Intel UHD Graphics,"Intel Core i7-13620H, 10 lõi (6P + 4E) / 16 luồng, P-core 2.4 / 4.9GHz, E-core 1.8 / 3.6GHz, 24MB",16GB,"512GB SSD M.2 2242 PCIe 4.0x4 NVMe (Tối đa hai ổ đĩa, 2x M.2 SSD • M.2 2242 SSD lên đến 1TB)",60Wh (Đầu tròn 65W (3 chân)),14 inches,"Windows 11 Home Single Language, English",1920 x 1200 pixels (WUXGA),"2x USB-A (5Gbps / USB 3.2 Gen 1)
1x USB-C (5Gbps / USB 3.2 Gen 1), với USB PD 3.0 và DisplayPort 1.2
1x HDMI 1.4
1x giắc cắm kết hợp tai nghe / micrô (3.5 mm)
1x đầu đọc thẻ SD
1x đầu nối nguồn"
https://cellphones.com.vn/laptop-acer-swift-go-14-ai-sfg14-73-53x7.html,Laptop Acer Swift Go 14 AI SFG14-73-53X7 NX.KSLSV.001,22.990.000đ,Giảm 4%,Laptop AI,NaN,NaN,"Thiết kế nhỏ gọn chỉ 1.3 kg, rất nhẹ và mỏng - Thuận tiện cho việc di chuyển.
Màn hình 14 inch, tần số quét 120Hz, đem lại trải nghiệm hình ảnh sắc nét và mượt mà.
Khởi động và tải ứng dụng cực nhanh, không làm gián đoạn quá trình làm việc hay giải trí với Intel Core Ultra 5-125H.
Webcam QHD để đáp ứng nhu cầu họp trực tuyến, đảm bảo hình ảnh rõ nét và chuyên nghiệp.","Nguyên hộp, đầy đủ phụ kiện từ nhà sản xuất
Bảo hành pin và bộ sạc 12 tháng",Intel Arc Graphics,"Intel Core Ultra 5-125H ( 3.6 GHz - 4.5 GHz / 18MB / 14 nhân, 18 luồng )",16GB,512GB SSD M.2 NVMe,"4 cell 65 Wh , Pin liền",14 inches,Windows 11 Home SL,2880 x 1800 pixels,"2 x USB 3.2
2 x Thunderbolt 4
1 x micro SD card slot
Audio combo
1 x HDMI"
https://cellphones.com.vn/laptop-asus-expertbook-p5-p5405csa-nz0017w.html,Laptop ASUS ExpertBook P5 P5405CSA-NZ0017W,29.690.000đ,Giảm 15%,Laptop AI,NaN,NaN,"Trang bị vi xử lý Intel U7-258V, mang lại hiệu suất mạnh mẽ cho các tác vụ đa nhiệm và công việc văn phòng, giúp người dùng hoàn thành công việc một cách hiệu quả.
Với 32GB RAM, máy cho phép chạy nhiều ứng dụng cùng lúc mà không gặp tình trạng lag, đáp ứng tốt nhu cầu làm việc chuyên sâu.
Ổ cứng 1TB PCIe cung cấp không gian lưu trữ lớn, giúp người dùng dễ dàng lưu trữ tài liệu, hình ảnh và video mà không lo hết dung lượng.
Màn hình 14.0 inch WQXGA với tần số quét 144Hz mang đến hình ảnh sắc nét và mượt mà, lý tưởng cho việc xem phim và làm việc với đồ họa.","Nguyên hộp, đầy đủ phụ kiện từ nhà sản xuất
Bảo hành Pin + Chuột 2 năm",Intel Arc 140V GPU,"Intel Core Ultra 7 258V 32GB 1.8 GHz (12MB Cache, up to 4.8 GHz, 8 lõi, 8 luồng)",32GB,1TB M.2 2280 NVMe PCIe 4.0 SSD,"63WHrs, 3S1P, 3-cell Li-ion",14 inches,Windows 11 Home,2560 x 1600 (WQXGA),"2x USB 3.2 Gen 2 Type-A
2x Thunderbolt 4, tương thích với USB4, hỗ trợ display / sạc
1x HDMI 2.1
1x 3.5mm Combo Audio Jack"
